POINT ID,EASTING,NORTHING,ELEVATION,DESCRIPTION
29185,445114.4531,1679278.462,313.8387,GP
29186,445119.4531,1679278.462,314.2719,GP
29187,445124.4531,1679278.462,314.3304,GP
29188,445129.4531,1679278.462,314.3756,GP
29189,445134.4531,1679278.462,314.3979,GP
29190,445139.4531,1679278.462,314.0079,GP
29191,445144.4531,1679278.462,312.5515,GP
29192,445149.4531,1679278.462,310.1719,GP
29193,445154.4531,1679278.462,307.957,GP
29194,445159.4531,1679278.462,306.0508,GP
29195,445164.4531,1679278.462,304.6096,GP
29196,445029.4531,1679283.462,299.5753,GP
29197,445034.4531,1679283.462,300.4996,GP
29198,445039.4531,1679283.462,301.4871,GP
29199,445044.4531,1679283.462,302.6688,GP
29200,445049.4531,1679283.462,304.2456,GP
29201,445054.4531,1679283.462,306.0309,GP
29202,445059.4531,1679283.462,307.8556,GP
29203,445064.4531,1679283.462,308.5669,GP
29204,445069.4531,1679283.462,309.486,GP
29205,445074.4531,1679283.462,310.441,GP
29206,445079.4531,1679283.462,311.1815,GP
29207,445084.4531,1679283.462,311.7591,GP
29208,445089.4531,1679283.462,312.1285,GP
29209,445094.4531,1679283.462,312.4065,GP
29210,445099.4531,1679283.462,312.6381,GP
29211,445104.4531,1679283.462,312.8282,GP
29212,445109.4531,1679283.462,312.9893,GP
29213,445114.4531,1679283.462,313.1316,GP
29214,445119.4531,1679283.462,313.4241,GP
29215,445124.4531,1679283.462,313.635,GP
29216,445129.4531,1679283.462,313.5623,GP
29217,445134.4531,1679283.462,313.5317,GP
29218,445139.4531,1679283.462,313.6256,GP
29219,445144.4531,1679283.462,313.1273,GP
29220,445149.4531,1679283.462,310.623,GP
29221,445154.4531,1679283.462,308.5707,GP
29222,445159.4531,1679283.462,306.6797,GP
29223,445164.4531,1679283.462,305.2413,GP
29224,445029.4531,1679288.462,299.3015,GP
29225,445034.4531,1679288.462,299.9781,GP
29226,445039.4531,1679288.462,301.2061,GP
29227,445044.4531,1679288.462,302.2408,GP
29228,445049.4531,1679288.462,303.6054,GP
29229,445054.4531,1679288.462,305.225,GP
29230,445059.4531,1679288.462,306.6932,GP
29231,445064.4531,1679288.462,307.4673,GP
29232,445069.4531,1679288.462,308.503,GP
29233,445074.4531,1679288.462,309.5949,GP
29234,445079.4531,1679288.462,310.2154,GP
29235,445084.4531,1679288.462,310.7099,GP
29236,445089.4531,1679288.462,311.0339,GP
29237,445094.4531,1679288.462,311.3421,GP
29238,445099.4531,1679288.462,311.6192,GP
29239,445104.4531,1679288.462,311.9101,GP
29240,445109.4531,1679288.462,312.0715,GP
29241,445114.4531,1679288.462,312.2628,GP
29242,445119.4531,1679288.462,312.5324,GP
29243,445124.4531,1679288.462,312.8832,GP
29244,445129.4531,1679288.462,312.849,GP
29245,445134.4531,1679288.462,312.8613,GP
29246,445139.4531,1679288.462,312.8889,GP
29247,445144.4531,1679288.462,312.3807,GP
29248,445149.4531,1679288.462,310.5399,GP
29249,445154.4531,1679288.462,308.7852,GP
29250,445159.4531,1679288.462,307.2242,GP
29251,445164.4531,1679288.462,305.8488,GP
29252,445029.4531,1679293.462,298.7241,GP
29253,445034.4531,1679293.462,299.138,GP
29254,445039.4531,1679293.462,300.5483,GP
29255,445044.4531,1679293.462,301.6548,GP
29256,445049.4531,1679293.462,302.9723,GP
29257,445054.4531,1679293.462,304.442,GP
29258,445059.4531,1679293.462,305.6344,GP
29259,445064.4531,1679293.462,306.6516,GP
29260,445264.4531,1679113.462,304.8459,GP
29261,445269.4531,1679113.462,305.5563,GP
29262,445274.4531,1679113.462,305.803,GP
29263,445279.4531,1679113.462,305.5676,GP
29264,445284.4531,1679113.462,305.405,GP
29265,445289.4531,1679113.462,304.9411,GP
29266,445294.4531,1679113.462,303.8792,GP
29267,445299.4531,1679113.462,302.7363,GP
29268,445169.4531,1679118.462,307.1779,GP
29269,445174.4531,1679118.462,306.2733,GP
29270,445179.4531,1679118.462,305.544,GP
29271,445184.4531,1679118.462,304.7547,GP
29272,445189.4531,1679118.462,303.8771,GP
29273,445194.4531,1679118.462,302.8613,GP
29274,445199.4531,1679118.462,302.3276,GP
29275,445204.4531,1679118.462,302.2558,GP
29276,445209.4531,1679118.462,302.1832,GP
29277,445214.4531,1679118.462,302.062,GP
29278,445219.4531,1679118.462,301.737,GP
29279,445224.4531,1679118.462,301.3244,GP
29280,445229.4531,1679118.462,300.9163,GP
29281,445234.4531,1679118.462,300.2386,GP
29282,445239.4531,1679118.462,299.4867,GP
29283,445249.4531,1679118.462,300.1943,GP
29284,445254.4531,1679118.462,301.4793,GP
29285,445259.4531,1679118.462,302.5536,GP
29286,445264.4531,1679118.462,303.5373,GP
29287,445269.4531,1679118.462,304.0486,GP
29288,445274.4531,1679118.462,304.4486,GP
29289,445279.4531,1679118.462,304.4096,GP
29290,445284.4531,1679118.462,304.1982,GP
29291,445289.4531,1679118.462,303.6266,GP
29292,445294.4531,1679118.462,302.6144,GP
29293,445299.4531,1679118.462,301.5574,GP
29294,445169.4531,1679123.462,307.1715,GP
29295,445174.4531,1679123.462,306.1789,GP
29296,445179.4531,1679123.462,305.3688,GP
29297,445184.4531,1679123.462,304.5371,GP
29298,445189.4531,1679123.462,303.6357,GP
29299,445194.4531,1679123.462,302.7316,GP
29300,445199.4531,1679123.462,302.0432,GP
29301,445204.4531,1679123.462,301.6076,GP
29302,445209.4531,1679123.462,301.3577,GP
29303,445214.4531,1679123.462,301.1695,GP
29304,445219.4531,1679123.462,300.8656,GP
29305,445224.4531,1679123.462,300.4503,GP
29306,445229.4531,1679123.462,300.0273,GP
29307,445234.4531,1679123.462,299.1238,GP
29308,445239.4531,1679123.462,298.2134,GP
29309,445249.4531,1679123.462,299.8805,GP
29310,445254.4531,1679123.462,300.8345,GP
29311,445259.4531,1679123.462,301.4775,GP
29312,445264.4531,1679123.462,301.9789,GP
29313,445269.4531,1679123.462,302.591,GP
29314,445274.4531,1679123.462,303.1154,GP
29315,445279.4531,1679123.462,303.4231,GP
29316,445284.4531,1679123.462,302.8684,GP
29317,445289.4531,1679123.462,302.3796,GP
29318,445294.4531,1679123.462,301.3605,GP
29319,445299.4531,1679123.462,300.4353,GP
29320,445169.4531,1679128.462,307.1933,GP
29321,445174.4531,1679128.462,306.1975,GP
29322,445179.4531,1679128.462,305.3245,GP
29323,445184.4531,1679128.462,304.4572,GP
29324,445189.4531,1679128.462,303.5453,GP
29325,445194.4531,1679128.462,302.6154,GP
29326,445199.4531,1679128.462,301.8064,GP
29327,445204.4531,1679128.462,301.1342,GP
29328,445209.4531,1679128.462,300.6316,GP
29329,445214.4531,1679128.462,300.3346,GP
29330,445219.4531,1679128.462,299.9915,GP
29331,445224.4531,1679128.462,299.5374,GP
29332,445229.4531,1679128.462,298.9433,GP
29333,445234.4531,1679128.462,297.9895,GP
29334,445244.4531,1679128.462,298.0933,GP
29335,445249.4531,1679128.462,299.7002,GP
29336,445254.4531,1679128.462,300.1308,GP
29337,445259.4531,1679128.462,300.5135,GP
29338,445264.4531,1679128.462,300.9063,GP
29339,445269.4531,1679128.462,301.4143,GP
29340,445274.4531,1679128.462,302.0065,GP
29341,445279.4531,1679128.462,302.0611,GP
29342,445284.4531,1679128.462,301.7383,GP
29343,445289.4531,1679128.462,301.3094,GP
29344,445294.4531,1679128.462,300.4555,GP
29345,445299.4531,1679128.462,299.5858,GP
29346,445169.4531,1679133.462,307.122,GP
29347,445174.4531,1679133.462,306.1853,GP
29348,445179.4531,1679133.462,305.3113,GP
29349,445184.4531,1679133.462,304.4245,GP
29350,445189.4531,1679133.462,303.4866,GP
29351,445194.4531,1679133.462,302.5,GP
29352,445199.4531,1679133.462,301.5593,GP
29353,445204.4531,1679133.462,300.6906,GP
29354,445209.4531,1679133.462,299.9721,GP
29355,445214.4531,1679133.462,299.5344,GP
29356,445219.4531,1679133.462,299.1093,GP
29357,445224.4531,1679133.462,298.6102,GP
29358,445229.4531,1679133.462,297.9256,GP
29359,445234.4531,1679133.462,297.0139,GP
29360,445244.4531,1679133.462,297.7353,GP
29361,445249.4531,1679133.462,298.66,GP
29362,445254.4531,1679133.462,299.1117,GP
29363,445259.4531,1679133.462,299.5912,GP
29364,445264.4531,1679133.462,300.089,GP
29365,445269.4531,1679133.462,300.5553,GP
29366,445274.4531,1679133.462,300.9527,GP
29367,445279.4531,1679133.462,300.9881,GP
29368,445284.4531,1679133.462,300.7369,GP
29369,445289.4531,1679133.462,300.34,GP
29370,445294.4531,1679133.462,299.6547,GP
29371,445299.4531,1679133.462,298.9296,GP
29372,445169.4531,1679138.462,307.0744,GP
29373,445174.4531,1679138.462,306.1662,GP
29374,445179.4531,1679138.462,305.2892,GP
29375,445184.4531,1679138.462,304.4027,GP
29376,445189.4531,1679138.462,303.4536,GP
29377,445194.4531,1679138.462,302.4379,GP
29378,445199.4531,1679138.462,301.3588,GP
29379,445204.4531,1679138.462,300.2702,GP
29380,445209.4531,1679138.462,299.2947,GP
29381,445214.4531,1679138.462,298.7355,GP
29382,445219.4531,1679138.462,298.1703,GP
29383,445224.4531,1679138.462,297.6204,GP
29384,445229.4531,1679138.462,297.0302,GP
29385,445234.4531,1679138.462,296.3215,GP
29386,445244.4531,1679138.462,296.7023,GP
29387,445249.4531,1679138.462,297.4193,GP
29388,445254.4531,1679138.462,297.9858,GP
29389,445259.4531,1679138.462,298.561,GP
29390,445264.4531,1679138.462,299.1648,GP
29391,445269.4531,1679138.462,299.7455,GP
29392,445274.4531,1679138.462,300.1197,GP
29393,445279.4531,1679138.462,300.0726,GP
29394,445284.4531,1679138.462,299.907,GP
29395,445289.4531,1679138.462,299.4533,GP
29396,445294.4531,1679138.462,298.9485,GP
29397,445299.4531,1679138.462,298.3454,GP
29398,445169.4531,1679143.462,307.0185,GP
29399,445174.4531,1679143.462,306.1056,GP
29400,445179.4531,1679143.462,305.253,GP
29401,445184.4531,1679143.462,304.3956,GP
29402,445189.4531,1679143.462,303.4606,GP
29403,445194.4531,1679143.462,302.4206,GP
29404,445199.4531,1679143.462,301.2805,GP
29405,445204.4531,1679143.462,300.1004,GP
29406,445209.4531,1679143.462,298.9552,GP
29407,445214.4531,1679143.462,298.1199,GP
29408,445224.4531,1679143.462,296.6187,GP
29409,445229.4531,1679143.462,296.1663,GP
29410,445234.4531,1679143.462,295.5165,GP
29411,445244.4531,1679143.462,295.5099,GP
29412,445249.4531,1679143.462,296.1947,GP
29413,445254.4531,1679143.462,296.8104,GP
29414,445259.4531,1679143.462,297.4606,GP
29415,445264.4531,1679143.462,298.1727,GP
29416,445269.4531,1679143.462,298.9059,GP
29417,445274.4531,1679143.462,299.1787,GP
29418,445279.4531,1679143.462,299.2416,GP
29419,445284.4531,1679143.462,299.1644,GP
29420,445289.4531,1679143.462,298.6346,GP
29421,445294.4531,1679143.462,298.2802,GP
29422,445299.4531,1679143.462,297.7979,GP
29423,445169.4531,1679148.462,306.9759,GP
29424,445174.4531,1679148.462,306.0296,GP
29425,445179.4531,1679148.462,305.0769,GP
29426,445184.4531,1679148.462,304.4591,GP
29427,445189.4531,1679148.462,303.5722,GP
29428,445194.4531,1679148.462,302.3719,GP
29429,445199.4531,1679148.462,301.2914,GP
29430,445204.4531,1679148.462,300.315,GP
29431,445209.4531,1679148.462,299.3113,GP
29432,445214.4531,1679148.462,298.44,GP
29433,445244.4531,1679148.462,294.4283,GP
29434,445249.4531,1679148.462,294.8837,GP
29435,445254.4531,1679148.462,295.5134,GP
29436,445259.4531,1679148.462,296.2651,GP
29437,445264.4531,1679148.462,297.1214,GP
29438,445269.4531,1679148.462,298.0641,GP
29439,445274.4531,1679148.462,298.2222,GP
29440,445279.4531,1679148.462,298.3407,GP
29441,445284.4531,1679148.462,298.3354,GP
29442,445289.4531,1679148.462,298.0422,GP
29443,445294.4531,1679148.462,297.6338,GP
29444,445299.4531,1679148.462,297.2516,GP
29445,445169.4531,1679153.462,306.9109,GP
29446,445174.4531,1679153.462,305.866,GP
29447,445179.4531,1679153.462,304.924,GP
29448,445184.4531,1679153.462,304.126,GP
29449,445189.4531,1679153.462,303.3215,GP
29450,445194.4531,1679153.462,302.3455,GP
29451,445199.4531,1679153.462,301.5646,GP
29452,445204.4531,1679153.462,300.7619,GP
29453,445209.4531,1679153.462,299.87,GP
29454,445214.4531,1679153.462,298.849,GP
29455,445219.4531,1679153.462,298.2504,GP
29456,445224.4531,1679153.462,297.6081,GP
29457,445229.4531,1679153.462,296.505,GP
29458,445234.4531,1679153.462,295.2789,GP
29459,445259.4531,1679153.462,294.7882,GP
29460,445264.4531,1679153.462,295.8606,GP
29461,445269.4531,1679153.462,296.8664,GP
29462,445274.4531,1679153.462,297.2001,GP
29463,445279.4531,1679153.462,297.4267,GP
29464,445284.4531,1679153.462,297.4673,GP
29465,445289.4531,1679153.462,297.4296,GP
29466,445294.4531,1679153.462,297.0278,GP
29467,445299.4531,1679153.462,296.6368,GP
29468,445169.4531,1679158.462,306.7233,GP
29469,445174.4531,1679158.462,305.4681,GP
29470,445179.4531,1679158.462,304.6546,GP
29471,445184.4531,1679158.462,303.7434,GP
29472,445189.4531,1679158.462,302.9627,GP
29473,445194.4531,1679158.462,302.3351,GP
29474,445199.4531,1679158.462,301.7549,GP
29475,445204.4531,1679158.462,301.1691,GP
29476,445209.4531,1679158.462,300.4137,GP
29477,445214.4531,1679158.462,299.5294,GP
29478,445219.4531,1679158.462,298.7157,GP
29479,445224.4531,1679158.462,297.9652,GP
29480,445229.4531,1679158.462,297.0896,GP
29481,445234.4531,1679158.462,296.0338,GP
29482,445239.4531,1679158.462,294.8773,GP
29483,445244.4531,1679158.462,293.9371,GP
29484,445264.4531,1679158.462,294.3616,GP
29485,445269.4531,1679158.462,295.4259,GP
29486,445274.4531,1679158.462,296.0041,GP
29487,445279.4531,1679158.462,296.4331,GP
29488,445284.4531,1679158.462,296.5662,GP
29489,445289.4531,1679158.462,296.5134,GP
29490,445294.4531,1679158.462,296.3381,GP
29491,445299.4531,1679158.462,295.9869,GP
29492,445169.4531,1679163.462,306.3831,GP
29493,445174.4531,1679163.462,305.0069,GP
29494,445179.4531,1679163.462,304.4143,GP
29495,445184.4531,1679163.462,303.2475,GP
29496,445189.4531,1679163.462,302.3365,GP
29497,445194.4531,1679163.462,301.9206,GP
29498,445199.4531,1679163.462,301.5667,GP
29499,445204.4531,1679163.462,301.0442,GP
29500,445184.4531,1679188.462,301.5499,GP
29501,445189.4531,1679188.462,300.3395,GP
29502,445194.4531,1679188.462,299.2413,GP
29503,445199.4531,1679188.462,298.3191,GP
29504,445204.4531,1679188.462,297.7657,GP
29505,445209.4531,1679188.462,297.6756,GP
29506,445214.4531,1679188.462,298.0104,GP
29507,445219.4531,1679188.462,298.4016,GP
29508,445224.4531,1679188.462,298.4748,GP
29509,445229.4531,1679188.462,297.8403,GP
29510,445234.4531,1679188.462,297.3003,GP
29511,445239.4531,1679188.462,296.6695,GP
29512,445244.4531,1679188.462,295.6487,GP
29513,445249.4531,1679188.462,294.6471,GP
29514,445254.4531,1679188.462,293.5743,GP
29515,445259.4531,1679188.462,292.5159,GP
29516,445264.4531,1679188.462,291.5211,GP
29517,445269.4531,1679188.462,290.5539,GP
29518,445274.4531,1679188.462,289.2723,GP
29519,445289.4531,1679188.462,289.2023,GP
29520,445294.4531,1679188.462,290.078,GP
29521,445299.4531,1679188.462,290.246,GP
29522,445169.4531,1679193.462,305.4244,GP
29523,445174.4531,1679193.462,304.154,GP
29524,445179.4531,1679193.462,302.8788,GP
29525,445184.4531,1679193.462,301.5187,GP
29526,445189.4531,1679193.462,300.0457,GP
29527,445194.4531,1679193.462,298.9919,GP
29528,445199.4531,1679193.462,297.8938,GP
29529,445204.4531,1679193.462,297.2077,GP
29530,445214.4531,1679193.462,297.2336,GP
29531,445219.4531,1679193.462,297.8272,GP
29532,445224.4531,1679193.462,297.9893,GP
29533,445229.4531,1679193.462,297.6465,GP
29534,445234.4531,1679193.462,297.1775,GP
29535,445239.4531,1679193.462,296.5542,GP
29536,445244.4531,1679193.462,295.6577,GP
29537,445249.4531,1679193.462,294.7153,GP
29538,445254.4531,1679193.462,293.7365,GP
29539,445259.4531,1679193.462,292.7563,GP
29540,445264.4531,1679193.462,291.7984,GP
29541,445269.4531,1679193.462,290.7663,GP
29542,445274.4531,1679193.462,289.6304,GP
29543,445279.4531,1679193.462,288.386,GP
29544,445294.4531,1679193.462,289.0122,GP
29545,445299.4531,1679193.462,289.2757,GP
29546,445169.4531,1679198.462,305.1249,GP
29547,445174.4531,1679198.462,304.0856,GP
29548,445179.4531,1679198.462,302.8084,GP
29549,445184.4531,1679198.462,301.5745,GP
29550,445189.4531,1679198.462,300.2184,GP
29551,445194.4531,1679198.462,298.8988,GP
29552,445199.4531,1679198.462,297.7031,GP
29553,445214.4531,1679198.462,296.4874,GP
29554,445219.4531,1679198.462,297.0837,GP
29555,445224.4531,1679198.462,297.487,GP
29556,445229.4531,1679198.462,297.4592,GP
29557,445234.4531,1679198.462,297.0633,GP
29558,445239.4531,1679198.462,296.3945,GP
29559,445244.4531,1679198.462,295.6239,GP
29560,445249.4531,1679198.462,294.7082,GP
29561,445254.4531,1679198.462,293.8166,GP
29562,445259.4531,1679198.462,292.923,GP
29563,445264.4531,1679198.462,291.9377,GP
29564,445269.4531,1679198.462,290.8831,GP
29565,445274.4531,1679198.462,289.8457,GP
29566,445279.4531,1679198.462,288.7135,GP
29567,445294.4531,1679198.462,287.7479,GP
29568,445299.4531,1679198.462,288.4985,GP
29569,445169.4531,1679203.462,304.7233,GP
29570,445174.4531,1679203.462,303.5013,GP
29571,445179.4531,1679203.462,302.4191,GP
29572,445184.4531,1679203.462,301.3609,GP
29573,445189.4531,1679203.462,300.0869,GP
29574,445194.4531,1679203.462,298.7713,GP
29575,445199.4531,1679203.462,297.4946,GP
29576,445204.4531,1679203.462,296.1799,GP
29577,445214.4531,1679203.462,295.7493,GP
29578,445219.4531,1679203.462,296.2341,GP
29579,445224.4531,1679203.462,296.6684,GP
29580,445229.4531,1679203.462,296.8485,GP
29581,445234.4531,1679203.462,296.6646,GP
29582,445239.4531,1679203.462,296.1321,GP
29583,445244.4531,1679203.462,295.3992,GP
29584,445249.4531,1679203.462,294.5878,GP
29585,445254.4531,1679203.462,293.7768,GP
29586,445259.4531,1679203.462,293.0291,GP
29587,445264.4531,1679203.462,291.9921,GP
29588,445269.4531,1679203.462,290.9478,GP
29589,445274.4531,1679203.462,289.8684,GP
29590,445294.4531,1679203.462,286.6875,GP
29591,445299.4531,1679203.462,287.5036,GP
29592,445304.4531,1679108.462,302.7135,GP
29593,445309.4531,1679108.462,301.4267,GP
29594,445314.4531,1679108.462,300.0463,GP
29595,445319.4531,1679108.462,298.9161,GP
29596,445324.4531,1679108.462,297.8627,GP
29597,445329.4531,1679108.462,296.8431,GP
29598,445334.4531,1679108.462,295.7703,GP
29599,445344.4531,1679108.462,294.9454,GP
29600,445349.4531,1679108.462,295.5326,GP
29601,445354.4531,1679108.462,296.1345,GP
29602,445359.4531,1679108.462,296.7289,GP
29603,445364.4531,1679108.462,297.3596,GP
29604,445369.4531,1679108.462,297.8773,GP
29605,445374.4531,1679108.462,298.1562,GP
29606,445379.4531,1679108.462,297.9788,GP
29607,445384.4531,1679108.462,297.3128,GP
29608,445389.4531,1679108.462,296.3033,GP
29609,445394.4531,1679108.462,295.1837,GP
29610,445399.4531,1679108.462,293.9366,GP
29611,445404.4531,1679108.462,292.6121,GP
29612,445409.4531,1679108.462,291.0949,GP
29613,445414.4531,1679108.462,289.2865,GP
29614,445419.4531,1679108.462,287.8469,GP
29615,445424.4531,1679108.462,286.0912,GP
29616,445439.4531,1679108.462,285.8746,GP
29617,445304.4531,1679113.462,301.5733,GP
29618,445309.4531,1679113.462,300.3941,GP
29619,445314.4531,1679113.462,299.242,GP
29620,445069.4531,1679293.462,307.426,GP
29621,445074.4531,1679293.462,308.5133,GP
29622,445079.4531,1679293.462,309.1813,GP
29623,445084.4531,1679293.462,309.7039,GP
29624,445089.4531,1679293.462,310.0246,GP
29625,445094.4531,1679293.462,310.2675,GP
29626,445099.4531,1679293.462,310.5102,GP
29627,445104.4531,1679293.462,310.7775,GP
29628,445109.4531,1679293.462,310.9973,GP
29629,445114.4531,1679293.462,311.2992,GP
29630,445119.4531,1679293.462,311.8253,GP
29631,445124.4531,1679293.462,312.3795,GP
29632,445129.4531,1679293.462,312.3839,GP
29633,445134.4531,1679293.462,312.4094,GP
29634,445139.4531,1679293.462,312.2229,GP
29635,445144.4531,1679293.462,311.5111,GP
29636,445149.4531,1679293.462,310.408,GP
29637,445154.4531,1679293.462,308.8933,GP
29638,445159.4531,1679293.462,307.6113,GP
29639,445164.4531,1679293.462,306.4591,GP
29640,445029.4531,1679298.462,298.162,GP
29641,445034.4531,1679298.462,298.7659,GP
29642,445039.4531,1679298.462,299.6711,GP
29643,445044.4531,1679298.462,300.957,GP
29644,445049.4531,1679298.462,302.3826,GP
29645,445054.4531,1679298.462,303.7357,GP
29646,445059.4531,1679298.462,304.9254,GP
29647,445064.4531,1679298.462,305.9591,GP
29648,445069.4531,1679298.462,306.7665,GP
29649,445074.4531,1679298.462,307.4747,GP
29650,445079.4531,1679298.462,308.1241,GP
29651,445084.4531,1679298.462,308.6862,GP
29652,445089.4531,1679298.462,309.0472,GP
29653,445094.4531,1679298.462,309.3335,GP
29654,445099.4531,1679298.462,309.3148,GP
29655,445104.4531,1679298.462,309.8525,GP
29656,445109.4531,1679298.462,310.028,GP
29657,445114.4531,1679298.462,310.4642,GP
29658,445119.4531,1679298.462,311.2042,GP
29659,445124.4531,1679298.462,311.9884,GP
29660,445129.4531,1679298.462,312.3804,GP
29661,445134.4531,1679298.462,312.1166,GP
29662,445139.4531,1679298.462,311.985,GP
29663,445144.4531,1679298.462,311.8323,GP
29664,445149.4531,1679298.462,310.7547,GP
29665,445154.4531,1679298.462,309.1999,GP
29666,445159.4531,1679298.462,307.9708,GP
29667,445164.4531,1679298.462,306.8146,GP
29668,445029.4531,1679303.462,297.4702,GP
29669,445034.4531,1679303.462,298.3437,GP
29670,445039.4531,1679303.462,299.3724,GP
29671,445044.4531,1679303.462,300.6004,GP
29672,445049.4531,1679303.462,301.9168,GP
29673,445054.4531,1679303.462,303.2263,GP
29674,445059.4531,1679303.462,304.3127,GP
29675,445064.4531,1679303.462,305.2175,GP
29676,445069.4531,1679303.462,306.0094,GP
29677,445074.4531,1679303.462,306.7242,GP
29678,445079.4531,1679303.462,307.3447,GP
29679,445084.4531,1679303.462,307.665,GP
29680,445089.4531,1679303.462,307.9568,GP
29681,445094.4531,1679303.462,308.3651,GP
29682,445099.4531,1679303.462,308.8398,GP
29683,445104.4531,1679303.462,309.2224,GP
29684,445109.4531,1679303.462,309.2476,GP
29685,445114.4531,1679303.462,309.8071,GP
29686,445119.4531,1679303.462,310.3167,GP
29687,445124.4531,1679303.462,310.8577,GP
29688,445129.4531,1679303.462,311.7313,GP
29689,445134.4531,1679303.462,311.8231,GP
29690,445139.4531,1679303.462,311.8767,GP
29691,445144.4531,1679303.462,311.9147,GP
29692,445149.4531,1679303.462,311.0117,GP
29693,445154.4531,1679303.462,309.7076,GP
29694,445159.4531,1679303.462,308.7682,GP
29695,445164.4531,1679303.462,307.6193,GP
29696,445169.4531,1679108.462,307.6653,GP
29697,445174.4531,1679108.462,306.9624,GP
29698,445179.4531,1679108.462,306.4771,GP
29699,445184.4531,1679108.462,305.9293,GP
29700,445189.4531,1679108.462,305.3439,GP
29701,445194.4531,1679108.462,304.7815,GP
29702,445199.4531,1679108.462,304.6659,GP
29703,445204.4531,1679108.462,304.5663,GP
29704,445209.4531,1679108.462,304.3843,GP
29705,445214.4531,1679108.462,304.1044,GP
29706,445219.4531,1679108.462,303.7426,GP
29707,445224.4531,1679108.462,303.321,GP
29708,445229.4531,1679108.462,302.817,GP
29709,445234.4531,1679108.462,302.2969,GP
29710,445239.4531,1679108.462,301.6357,GP
29711,445249.4531,1679108.462,302.1349,GP
29712,445254.4531,1679108.462,303.6407,GP
29713,445259.4531,1679108.462,305.0864,GP
29714,445264.4531,1679108.462,306.1095,GP
29715,445269.4531,1679108.462,306.8264,GP
29716,445274.4531,1679108.462,307.1368,GP
29717,445279.4531,1679108.462,306.9192,GP
29718,445284.4531,1679108.462,306.5689,GP
29719,445289.4531,1679108.462,305.9065,GP
29720,445294.4531,1679108.462,304.9978,GP
29721,445299.4531,1679108.462,303.9096,GP
29722,445169.4531,1679113.462,307.4498,GP
29723,445174.4531,1679113.462,306.5946,GP
29724,445179.4531,1679113.462,305.9025,GP
29725,445184.4531,1679113.462,305.1891,GP
29726,445189.4531,1679113.462,304.4242,GP
29727,445194.4531,1679113.462,303.6148,GP
29728,445199.4531,1679113.462,303.3795,GP
29729,445204.4531,1679113.462,303.3015,GP
29730,445209.4531,1679113.462,303.205,GP
29731,445214.4531,1679113.462,303.0408,GP
29732,445219.4531,1679113.462,302.6976,GP
29733,445224.4531,1679113.462,302.2464,GP
29734,445229.4531,1679113.462,301.7716,GP
29735,445234.4531,1679113.462,301.2681,GP
29736,445239.4531,1679113.462,300.6868,GP
29737,445249.4531,1679113.462,300.9949,GP
29738,445254.4531,1679113.462,302.1485,GP
29739,445259.4531,1679113.462,303.7873,GP
29740,445209.4531,1679163.462,300.5485,GP
29741,445214.4531,1679163.462,300.0432,GP
29742,445219.4531,1679163.462,299.1681,GP
29743,445224.4531,1679163.462,298.3502,GP
29744,445229.4531,1679163.462,297.5411,GP
29745,445234.4531,1679163.462,296.4086,GP
29746,445239.4531,1679163.462,295.2329,GP
29747,445244.4531,1679163.462,294.152,GP
29748,445249.4531,1679163.462,293.3178,GP
29749,445254.4531,1679163.462,292.5633,GP
29750,445264.4531,1679163.462,292.8833,GP
29751,445269.4531,1679163.462,293.9682,GP
29752,445274.4531,1679163.462,294.724,GP
29753,445279.4531,1679163.462,295.1564,GP
29754,445284.4531,1679163.462,295.458,GP
29755,445289.4531,1679163.462,295.462,GP
29756,445294.4531,1679163.462,295.49,GP
29757,445299.4531,1679163.462,295.3056,GP
29758,445169.4531,1679168.462,306.1116,GP
29759,445174.4531,1679168.462,305.006,GP
29760,445179.4531,1679168.462,304.0381,GP
29761,445184.4531,1679168.462,302.4386,GP
29762,445189.4531,1679168.462,301.5051,GP
29763,445194.4531,1679168.462,301.1426,GP
29764,445199.4531,1679168.462,300.9018,GP
29765,445204.4531,1679168.462,300.7677,GP
29766,445209.4531,1679168.462,300.4967,GP
29767,445214.4531,1679168.462,300.1811,GP
29768,445219.4531,1679168.462,299.4307,GP
29769,445224.4531,1679168.462,298.6783,GP
29770,445229.4531,1679168.462,297.8431,GP
29771,445234.4531,1679168.462,296.6994,GP
29772,445239.4531,1679168.462,295.4973,GP
29773,445244.4531,1679168.462,294.335,GP
29774,445249.4531,1679168.462,293.4253,GP
29775,445254.4531,1679168.462,292.6508,GP
29776,445269.4531,1679168.462,292.6908,GP
29777,445274.4531,1679168.462,293.3529,GP
29778,445279.4531,1679168.462,293.8415,GP
29779,445284.4531,1679168.462,294.2137,GP
29780,445289.4531,1679168.462,294.2796,GP
29781,445294.4531,1679168.462,294.3362,GP
29782,445299.4531,1679168.462,294.4177,GP
29783,445169.4531,1679173.462,305.973,GP
29784,445174.4531,1679173.462,304.8175,GP
29785,445179.4531,1679173.462,303.4493,GP
29786,445184.4531,1679173.462,302.0548,GP
29787,445189.4531,1679173.462,301.1785,GP
29788,445194.4531,1679173.462,300.48,GP
29789,445199.4531,1679173.462,300.1024,GP
29790,445204.4531,1679173.462,300.0408,GP
29791,445209.4531,1679173.462,300.0272,GP
29792,445214.4531,1679173.462,299.9134,GP
29793,445219.4531,1679173.462,299.4332,GP
